"De'Angelo Henderson, Den",NYG,22nd,3,1,1,0,0,0,0,0,0,0,3600,0.01,Sun 8:30,,,,,,,,,,,,,
"Shane Vereen, NYG",@Den,1st,5,17,65,0,19,134,0,0,0,7.8,3600,2.16,Sun 8:30,,,,,,,,,,,,,
"Dwayne Washington, Det",@NO,29th,2,9,31,0,0,0,0,0,0,1.6,3600,0.43,Sun 1:00,,,,,,,,,,,,,
"Zach Zenner, Det",@NO,29th,3,9,16,1,0,0,0,0,0,2.5,3600,0.7,Sun 1:00,,,,,,,,,,,,,
"Devontae Booker, Den",NYG,22nd,1,3,14,0,0,0,0,0,0,1.4,3500,0.4,Sun 8:30,,,,,,,,,,,,,
"Devante Mays, GB",@Min,2nd,3,0,0,0,0,0,0,0,0,0,3500,0,Sun 1:00,,,,,,,,,,,,,
"Charles Sims, TB",@Ari,4th,4,6,23,0,9,54,0,1,1,3.9,3500,1.12,Sun 4:05,,,,,,,,,,,,,
"Chris Johnson, Ari",TB,17th,4,45,114,0,5,43,0,0,0,5.2,3400,1.52,Sun 4:05,,,,,,,,,,,,,
"Adrian Peterson, NO",Det,20th,4,27,81,0,2,4,0,0,0,2.6,3400,0.77,Sun 1:00,,,,,,,,,,,,,
"T.J. Yeldon, Jax",LA,26th,--,--,--,--,--,--,--,--,--,0,3400,0,Sun 4:05,,,,,,,,,,,,,
"Corey Grant, Jax",LA,26th,5,9,97,0,2,13,0,0,0,2.6,3300,0.79,Sun 4:05,,,,,,,,,,,,,
"Paul Perkins, NYG",@Den,1st,4,32,61,0,7,35,0,0,0,4.2,3300,1.26,Sun 8:30,,,,,,,,,,,,,
"Kerwynn Williams, Ari",TB,17th,5,19,32,1,2,12,0,0,0,2.5,3200,0.78,Sun 4:05,,,,,,,,,,,,,
"Alex Armah, Car",Phi,5th,--,--,--,--,--,--,--,--,--,0,3000,0,Thu 8:25,,,,,,,,,,,,,
"Cameron Artis-Payne, Car",Phi,5th,2,0,0,0,0,0,0,0,0,0,3000,0,Thu 8:25,,,,,,,,,,,,,
"Peyton Barber, TB",@Ari,4th,4,12,49,0,0,0,0,0,0,1.2,3000,0.41,Sun 4:05,,,,,,,,,,,,,
"Tommy Bohanon, Jax",LA,26th,5,1,0,0,4,23,1,0,0,2.5,3000,0.82,Sun 4:05,,,,,,,,,,,,,
